"time_period","time_identifier","geographic_level","country_code","country_name","institution_group","institution_type","breakdown_topic","breakdown","data_type","version","inst_count","cohort","overall","education","fe","ssf","sfc","other_edu","ind","appru","special","spi","edu_combo","he","appren","appl3","appl2","all_work","all_notsust","notsust","notsust_beneet","only_beneet","all_unknown","unknown_id","unknown"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","Unclassified","Percentage","Revised","z","5460","89.8","85.1","31.7","41.3","10.2","1.8","z","z","z","z","z","z","3.0","0.8","2.2","1.7","8.3","z","z","z","1.9","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Mixed Dual background","Percentage","Revised","z","7081","84.8","79.9","39.6","29.3","10.3","0.7","c","c","c","c","c","c","3.2","c","c","1.7","13.4","c","c","c","1.8","c","c"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Black or Black British","Percentage","Revised","z","13108","95.1","93.3","25.0","49.2","18.6","0.6","c","c","c","c","c","c","1.4","c","c","0.4","3.4","c","c","c","1.5","c","c"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Unclassified","Percentage","Revised","z","3921","92.0","87.5","28.2","47.3","11.4","0.7","c","c","c","c","c","c","3.3","c","c","1.1","6.2","c","c","c","1.8","c","c"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged White","Percentage","Revised","z","100703","81.1","74.1","45.8","19.6","6.4","2.3","c","c","c","c","c","c","3.5","c","c","3.5","16.6","c","c","c","2.3","c","c"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Asian or Asian British","Percentage","Revised","z","16482","91.2","89.4","29.2","39.2","19.4","1.7","c","c","c","c","c","c","1.0","c","c","0.8","6.8","c","c","c","2.0","c","c"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Any other ethnic group","Percentage","Revised","z","3324","91.7","90.5","29.3","45.5","14.2","1.5","c","c","c","c","c","c","0.7","c","c","0.6","5.6","c","c","c","2.7","c","c"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Total","Total","Percentage","Revised","3825","561797","90.7","84.9","34.0","37.3","12.0","1.5","z","z","z","z","z","z","3.9","0.8","3.1","2.0","7.7","z","z","z","1.5","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White British","Percentage","Revised","z","426285","90.4","83.4","35.8","35.8","11.1","0.7","z","z","z","z","z","z","4.7","0.9","3.7","2.3","8.3","z","z","z","1.3","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White and Asian","Percentage","Revised","z","4114","93.2","90.6","27.3","48.0","14.4","1.0","z","z","z","z","z","z","1.7","0.5","1.2","0.9","5.4","z","z","z","1.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other mixed background","Percentage","Revised","z","6839","91.2","88.4","28.8","45.6","13.3","0.8","z","z","z","z","z","z","1.9","0.5","1.3","1.0","6.9","z","z","z","1.8","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other Asian background","Percentage","Revised","z","7281","94.0","92.6","23.1","53.4","15.6","0.6","z","z","z","z","z","z","1.0","0.6","0.5","0.4","3.5","z","z","z","2.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Traveller of Irish Heritage","Percentage","Revised","z","125","61.6","48.0","35.2","8.8","3.2","0.8","z","z","z","z","z","z","4.8","0.0","4.8","8.8","25.6","z","z","z","12.8","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Black African","Percentage","Revised","z","15343","94.6","93.5","23.0","48.3","21.7","0.6","z","z","z","z","z","z","0.9","0.4","0.5","0.2","3.4","z","z","z","1.9","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other Black background","Percentage","Revised","z","2734","92.8","90.2","32.6","41.0","16.2","0.4","z","z","z","z","z","z","1.8","0.5","1.3","0.8","5.6","z","z","z","1.6","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White Irish","Percentage","Revised","z","1936","91.4","87.1","22.4","51.8","11.6","1.5","z","z","z","z","z","z","2.9","0.8","2.1","1.3","7.0","z","z","z","1.7","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","School Action/plus","Percentage","Revised","z","104241","83.3","75.2","47.5","20.6","6.6","0.5","z","z","z","z","z","z","4.4","0.5","3.8","3.8","14.3","z","z","z","2.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White Irish","Percentage","Revised","z","1906","91.6","87.3","22.2","52.6","11.8","0.8","z","z","z","z","z","z","2.9","0.8","2.1","1.4","6.8","z","z","z","1.6","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White and Black Caribbean","Percentage","Revised","z","6834","87.0","81.2","37.2","32.9","10.5","0.6","z","z","z","z","z","z","4.0","1.5","2.5","1.9","11.5","z","z","z","1.5","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Indian","Percentage","Revised","z","13044","96.3","95.2","17.5","59.4","17.4","0.9","z","z","z","z","z","z","0.7","0.2","0.5","0.4","2.6","z","z","z","1.1","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other ethnic group","Percentage","Revised","z","6904","91.6","90.2","27.4","48.1","13.9","0.8","z","z","z","z","z","z","0.7","0.2","0.5","0.7","5.1","z","z","z","3.3","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White British","Percentage","Revised","z","434599","90.3","83.4","35.8","35.2","10.9","1.5","z","z","z","z","z","z","4.6","0.9","3.7","2.3","8.3","z","z","z","1.3","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other white background","Percentage","Revised","z","18435","90.6","88.5","34.8","40.0","12.4","1.4","z","z","z","z","z","z","1.3","0.3","1.0","0.9","6.1","z","z","z","3.3","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Bangladeshi","Percentage","Revised","z","7246","93.4","92.0","24.7","45.1","21.0","1.2","z","z","z","z","z","z","0.8","0.1","0.7","0.6","5.1","z","z","z","1.5","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other Black background","Percentage","Revised","z","2817","92.7","90.1","32.5","40.0","15.8","1.9","z","z","z","z","z","z","1.8","0.5","1.3","0.7","5.8","z","z","z","1.6","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other ethnic group","Percentage","Revised","z","6998","91.5","90.1","27.4","47.5","13.7","1.6","z","z","z","z","z","z","0.7","0.2","0.5","0.7","5.0","z","z","z","3.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other white background","Percentage","Revised","z","18215","90.6","88.5","34.9","40.4","12.5","0.7","z","z","z","z","z","z","1.3","0.3","1.0","0.9","6.1","z","z","z","3.3","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Black Caribbean","Percentage","Revised","z","7683","91.7","89.0","37.4","37.2","14.1","0.3","z","z","z","z","z","z","2.0","0.8","1.2","0.7","6.9","z","z","z","1.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White and Asian","Percentage","Revised","z","4170","93.1","90.5","27.3","47.4","14.2","1.7","z","z","z","z","z","z","1.7","0.5","1.2","1.0","5.5","z","z","z","1.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other Asian background","Percentage","Revised","z","7361","94.0","92.6","23.0","52.8","15.4","1.4","z","z","z","z","z","z","1.0","0.6","0.5","0.4","3.5","z","z","z","2.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Black Caribbean","Percentage","Revised","z","7849","91.6","88.9","37.4","36.5","13.8","1.3","z","z","z","z","z","z","2.0","0.8","1.2","0.7","7.0","z","z","z","1.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Chinese","Percentage","Revised","z","2343","97.3","97.0","16.2","61.0","17.8","2.0","z","z","z","z","z","z","0.2","0.1","0.1","low","1.7","z","z","z","1.0","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Pakistani","Percentage","Revised","z","16737","91.6","89.6","28.0","40.9","20.1","0.6","z","z","z","z","z","z","1.0","0.2","0.8","1.0","6.2","z","z","z","2.2","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Chinese","Percentage","Revised","z","2326","97.3","97.1","16.3","61.4","17.9","1.5","z","z","z","z","z","z","0.2","0.1","0.1","low","1.7","z","z","z","1.0","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Pakistani","Percentage","Revised","z","17017","91.7","89.6","27.8","40.2","19.8","1.8","z","z","z","z","z","z","1.0","0.2","0.8","1.0","6.2","z","z","z","2.2","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White and Black African","Percentage","Revised","z","2020","91.5","88.8","28.7","44.6","15.0","0.5","z","z","z","z","z","z","1.8","0.7","1.1","0.9","6.8","z","z","z","1.7","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","SEN Provision","School Action/plus","Percentage","Revised","z","54","57.4","55.6","33.3","3.7","0.0","18.5","z","z","z","z","z","z","0.0","0.0","0.0","1.9","31.5","z","z","z","11.1","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","SEN Provision","Identified SEN","Percentage","Revised","z","10202","86.5","83.9","33.2","1.9","1.7","47.0","z","z","z","z","z","z","0.4","low","0.4","2.2","11.4","z","z","z","2.1","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Total","Total","Percentage","Revised","3024","551584","90.8","84.9","34.0","38.0","12.2","0.7","z","z","z","z","z","z","3.9","0.8","3.1","2.0","7.7","z","z","z","1.5","z","z"
"201213","Academic year","National","E92000001","England","Alternative provision","Total","Total","Total","Percentage","Revised","416","9814","52.0","42.0","33.9","1.5","1.8","4.7","z","z","z","z","z","z","2.4","0.2","2.2","7.7","39.1","z","z","z","8.9","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Sex","Female","Percentage","Revised","z","271971","91.3","86.8","32.8","39.8","13.5","0.7","z","z","z","z","z","z","3.1","0.3","2.8","1.4","7.4","z","z","z","1.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","FSM Status","FSM eligible","Percentage","Revised","z","76477","83.5","78.3","42.8","25.2","9.7","0.6","z","z","z","z","z","z","2.7","0.4","2.3","2.6","14.3","z","z","z","2.2","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","FSM Status","FSM eligible","Percentage","Revised","z","80248","83.5","78.3","42.5","24.1","9.3","2.5","z","z","z","z","z","z","2.5","0.4","2.2","2.7","14.4","z","z","z","2.2","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","Statement of SEN","Percentage","Revised","z","11125","88.0","83.2","57.6","18.5","4.9","2.2","z","z","z","z","z","z","2.0","0.2","1.8","2.8","10.1","z","z","z","1.9","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","SEN Provision","Statement of SEN","Percentage","Revised","z","10148","86.7","84.1","33.2","1.9","1.8","47.2","z","z","z","z","z","z","0.4","low","0.4","2.2","11.3","z","z","z","2.0","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","SEN Provision","No identified SEN","Percentage","Revised","z","11","63.6","54.5","27.3","0.0","9.1","18.2","z","z","z","z","z","z","0.0","0.0","0.0","9.1","18.2","z","z","z","18.2","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Sex","Male","Percentage","Revised","z","7386","84.2","80.9","35.0","1.9","1.7","42.3","z","z","z","z","z","z","0.5","0.1","0.5","2.7","13.6","z","z","z","2.2","z","z"
"201213","Academic year","National","E92000001","England","Alternative provision","Total","Sex","Female","Percentage","Revised","z","3346","51.8","43.3","35.4","1.9","2.5","3.5","z","z","z","z","z","z","2.1","0.1","2.0","6.5","39.1","z","z","z","9.1","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","FSM Status","FSM not eligible","Percentage","Revised","z","6442","89.1","86.9","31.7","2.1","2.1","50.9","z","z","z","z","z","z","0.5","0.1","0.4","1.7","8.9","z","z","z","2.0","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","School Action/plus","Percentage","Revised","z","104187","83.3","75.2","47.5","20.6","6.6","0.5","z","z","z","z","z","z","4.4","0.5","3.8","3.8","14.3","z","z","z","2.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","Identified SEN","Percentage","Revised","z","125514","84.0","76.6","47.3","18.9","6.0","4.4","z","z","z","z","z","z","3.9","0.5","3.4","3.6","13.7","z","z","z","2.3","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","FSM Status","FSM not eligible","Percentage","Revised","z","481549","91.9","86.0","32.6","39.6","12.5","1.3","z","z","z","z","z","z","4.1","0.9","3.2","1.9","6.6","z","z","z","1.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Sex","Male","Percentage","Revised","z","279613","90.4","83.1","35.2","36.3","11.0","0.6","z","z","z","z","z","z","4.8","1.3","3.4","2.5","8.0","z","z","z","1.6","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Sex","Female","Percentage","Revised","z","2827","92.6","91.7","28.5","2.0","1.9","59.3","z","z","z","z","z","z","0.2","0.0","0.2","0.7","5.5","z","z","z","1.9","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","FSM Status","FSM not eligible","Percentage","Revised","z","475107","92.0","86.0","32.6","40.1","12.6","0.7","z","z","z","z","z","z","4.1","0.9","3.2","1.9","6.6","z","z","z","1.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Sex","Female","Percentage","Revised","z","274798","91.3","86.8","32.8","39.4","13.4","1.3","z","z","z","z","z","z","3.0","0.3","2.8","1.4","7.4","z","z","z","1.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","FSM Status","FSM eligible","Percentage","Revised","z","3771","82.0","78.7","35.7","1.6","1.1","40.4","z","z","z","z","z","z","0.4","0.0","0.4","2.9","15.6","z","z","z","2.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","No identified SEN","Percentage","Revised","z","436272","92.7","87.3","30.2","42.7","13.8","0.7","z","z","z","z","z","z","3.9","0.9","3.0","1.5","6.0","z","z","z","1.3","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","Statement of SEN","Percentage","Revised","z","21273","87.4","83.6","46.0","10.6","3.4","23.7","z","z","z","z","z","z","1.3","0.1","1.1","2.5","10.6","z","z","z","2.0","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Bangladeshi","Percentage","Revised","z","7168","93.3","91.9","24.8","45.6","21.2","0.4","z","z","z","z","z","z","0.8","0.1","0.7","0.6","5.1","z","z","z","1.5","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Black or Black British","Percentage","Revised","z","12652","92.0","90.2","31.8","39.0","19.1","0.4","c","c","c","c","c","c","1.3","c","c","0.5","6.1","c","c","c","2.0","c","c"
"201213","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Any other ethnic group","Percentage","Revised","z","3674","91.4","89.8","25.6","49.2","13.3","1.7","c","c","c","c","c","c","0.7","c","c","0.8","4.5","c","c","c","4.1","c","c"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status","Disadvantaged","Percentage","Revised","z","136578","83.8","78.0","42.1","25.7","9.7","0.6","z","z","z","z","z","z","3.0","0.4","2.6","2.8","14.0","z","z","z","2.2","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status","Not disadvantaged","Percentage","Revised","z","415006","93.1","87.2","31.4","42.1","13.1","0.7","z","z","z","z","z","z","4.2","0.9","3.3","1.7","5.6","z","z","z","1.3","z","z"
"201213","Academic year","National","E92000001","England","Alternative provision","Total","Disadvantage Status","Disadvantaged","Percentage","Revised","z","3635","49.3","40.0","31.6","1.3","1.2","5.9","z","z","z","z","z","z","2.0","low","2.0","7.3","43.1","z","z","z","7.6","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Sex","Disadvantaged Female","Percentage","Revised","z","68679","84.2","79.2","40.6","27.3","10.7","0.6","z","z","z","z","z","z","2.7","0.2","2.6","2.2","13.9","z","z","z","1.9","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Disadvantage Status","Disadvantaged","Percentage","Revised","z","5704","81.5","78.2","35.1","1.6","1.3","40.3","z","z","z","z","z","z","0.4","0.0","0.4","2.9","16.0","z","z","z","2.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Disadvantage Status","Not disadvantaged","Percentage","Revised","z","4509","92.8","91.1","30.8","2.4","2.3","55.5","z","z","z","z","z","z","0.5","0.1","0.4","1.2","5.5","z","z","z","1.7","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Sex","Disadvantaged Male","Percentage","Revised","z","67899","83.4","76.8","43.6","24.0","8.7","0.5","z","z","z","z","z","z","3.3","0.7","2.6","3.3","14.1","z","z","z","2.4","z","z"
"201213","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Sex","Not Disadvantaged Male","Percentage","Revised","z","211714","92.6","85.1","32.5","40.2","11.7","0.6","z","z","z","z","z","z","5.2","1.6","3.6","2.3","6.0","z","z","z","1.4","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Traveller of Irish Heritage","Number of pupils","Revised","z","139","68","52","33","16","2","1","z","z","z","z","z","z","5","1","4","11","51","z","z","z","20","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White and Black Caribbean","Number of pupils","Revised","z","6459","5552","5177","2550","1896","641","91","z","z","z","z","z","z","244","77","167","131","766","z","z","z","141","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other ethnic group","Number of pupils","Revised","z","6759","6061","5962","1971","3090","840","61","z","z","z","z","z","z","70","20","50","29","399","z","z","z","299","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White British","Number of pupils","Revised","z","444504","395557","360613","155142","151452","47895","6182","z","z","z","z","z","z","22265","4696","17569","12679","40920","z","z","z","8027","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White and Black African","Number of pupils","Revised","z","1817","1607","1543","560","712","237","34","z","z","z","z","z","z","53","24","29","11","161","z","z","z","49","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","Unclassified","Number of pupils","Revised","z","5772","5057","4734","1892","2104","604","134","z","z","z","z","z","z","179","36","143","144","553","z","z","z","162","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other Asian background","Number of pupils","Revised","z","6927","6419","6228","1586","3566","965","111","z","z","z","z","z","z","157","11","146","34","275","z","z","z","233","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Black Caribbean","Number of pupils","Revised","z","8080","7218","6957","3217","2572","1070","102","z","z","z","z","z","z","194","77","117","67","658","z","z","z","204","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Black African","Number of pupils","Revised","z","14510","13417","13240","3556","6438","3058","191","z","z","z","z","z","z","143","58","85","34","572","z","z","z","521","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other Black background","Number of pupils","Revised","z","2924","2668","2602","991","1121","445","46","z","z","z","z","z","z","50","16","34","16","178","z","z","z","78","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White Irish","Number of pupils","Revised","z","1916","1704","1613","426","968","203","18","z","z","z","z","z","z","53","13","40","38","168","z","z","z","44","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White and Black Caribbean","Number of pupils","Revised","z","6318","5441","5069","2496","1890","640","44","z","z","z","z","z","z","242","77","165","130","740","z","z","z","137","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other ethnic group","Number of pupils","Revised","z","6841","6134","6035","1985","3097","841","112","z","z","z","z","z","z","70","20","50","29","407","z","z","z","300","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other white background","Number of pupils","Revised","z","17665","15685","15221","5954","6989","2055","225","z","z","z","z","z","z","277","77","200","187","1189","z","z","z","791","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White and Asian","Number of pupils","Revised","z","3774","3422","3305","1011","1741","503","51","z","z","z","z","z","z","82","12","70","35","276","z","z","z","76","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Chinese","Number of pupils","Revised","z","2310","2230","2213","363","1446","367","37","z","z","z","z","z","z","12","4","8","5","31","z","z","z","49","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Sex","Male","Number of pupils","Revised","z","282011","250739","226952","97107","97978","30304","1614","z","z","z","z","z","z","15200","4376","10824","8587","24863","z","z","z","6409","z","z"
"201112","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Sex","Male","Number of pupils","Revised","z","7262","6037","5754","2585","126","103","2940","z","z","z","z","z","z","60","6","54","223","1075","z","z","z","150","z","z"
"201112","Academic year","National","E92000001","England","Alternative provision","Total","Sex","Female","Number of pupils","Revised","z","3447","1707","1393","1123","68","74","128","z","z","z","z","z","z","84","5","79","230","1454","z","z","z","286","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Total","Total","Number of pupils","Revised","3037","557363","498141","460105","187084","203584","66029","3491","z","z","z","z","z","z","24400","5288","19112","13636","47507","z","z","z","11715","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","FSM Status","FSM eligible","Number of pupils","Revised","z","79674","64915","59693","33299","17524","7022","1856","z","z","z","z","z","z","2655","386","2269","2567","12391","z","z","z","2368","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","FSM Status","FSM not eligible","Number of pupils","Revised","z","487801","441901","408779","157222","186243","59181","6208","z","z","z","z","z","z","21808","4909","16899","11314","36356","z","z","z","9544","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Major","Black or Black British","Number of pupils","Revised","z","25107","22935","22434","7635","10119","4569","119","z","z","z","z","z","z","385","151","234","116","1379","z","z","z","793","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Major","Mixed Dual background","Number of pupils","Revised","z","18481","16362","15563","5978","7232","2213","143","z","z","z","z","z","z","540","164","376","259","1671","z","z","z","448","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Major","Any other ethnic group","Number of pupils","Revised","z","6759","6061","5962","1971","3090","840","61","z","z","z","z","z","z","70","20","50","29","399","z","z","z","299","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Major","Unclassified","Number of pupils","Revised","z","5652","4949","4631","1855","2100","602","74","z","z","z","z","z","z","179","36","143","139","542","z","z","z","161","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","Asian or Asian British","Number of pupils","Revised","z","45671","42269","41236","10987","21711","7800","748","z","z","z","z","z","z","671","136","535","362","2151","z","z","z","1251","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","Any other ethnic group","Number of pupils","Revised","z","6841","6134","6035","1985","3097","841","112","z","z","z","z","z","z","70","20","50","29","407","z","z","z","300","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","White","Number of pupils","Revised","z","464853","413405","377828","161783","159484","50169","6454","z","z","z","z","z","z","22612","4788","17824","12965","42509","z","z","z","8939","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","Mixed Dual background","Number of pupils","Revised","z","18824","16648","15840","6110","7240","2216","277","z","z","z","z","z","z","544","164","380","264","1719","z","z","z","457","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","Black or Black British","Number of pupils","Revised","z","25514","23303","22799","7764","10131","4573","339","z","z","z","z","z","z","387","151","236","117","1408","z","z","z","803","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Major","White","Number of pupils","Revised","z","456287","406129","370840","158789","159338","50010","2765","z","z","z","z","z","z","22556","4781","17775","12733","41381","z","z","z","8777","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Major","Asian or Asian British","Number of pupils","Revised","z","45077","41705","40675","10856","21705","7795","329","z","z","z","z","z","z","670","136","534","360","2135","z","z","z","1237","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Sex","Female","Number of pupils","Revised","z","275352","247402","233153","89977","105606","35725","1877","z","z","z","z","z","z","9200","912","8288","5049","22644","z","z","z","5306","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","FSM Status","FSM not eligible","Number of pupils","Revised","z","481285","436154","403208","155080","186122","59048","3033","z","z","z","z","z","z","21765","4904","16861","11181","35703","z","z","z","9428","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","Identified SEN","Number of pupils","Revised","z","137143","112527","100309","62929","24071","7885","5451","z","z","z","z","z","z","6248","839","5409","5970","20510","z","z","z","4106","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Indian","Number of pupils","Revised","z","12870","12302","12104","2367","7534","2097","113","z","z","z","z","z","z","137","40","97","61","362","z","z","z","206","z","z"
